Date,Produk,Kategori_MAE,Actual_Sales,Predicted_Sales,Error,Absolute_Error
2025-12-04,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-05,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-06,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-07,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-08,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-09,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-10,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-11,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-12,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-13,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-14,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-15,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-16,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-17,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-18,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-19,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-20,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-21,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-22,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-23,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-24,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-25,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-26,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-27,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-28,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-29,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-30,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-12-31,GB-MYB-30,menengah,0.0,0.01,-0.01,0.01
2025-11-25,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-11-26,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-11-27,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-11-28,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-11-29,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-11-30,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-01,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-02,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-03,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-04,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-05,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-06,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-07,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-08,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-09,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-10,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-11,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-12,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-13,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-14,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-15,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-16,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-17,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-18,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-19,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-20,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-21,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-22,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-23,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-24,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-25,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-26,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-27,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-28,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-29,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-30,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-12-31,GB-MYB-10,menengah,0.0,0.03,-0.03,0.03
2025-11-25,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-11-26,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-11-27,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-11-28,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-11-29,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-11-30,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-01,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-02,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-03,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-04,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-05,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-06,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-07,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-08,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-09,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-10,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-11,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-12,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-13,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-14,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-15,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-16,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-17,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-18,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-19,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-20,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-21,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-22,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-23,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-24,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-25,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-26,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-27,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-28,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-29,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-30,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-12-31,GB-MYB-100,rendah,0.0,0.0,-0.0,0.0
2025-11-25,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-11-26,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-11-27,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-11-28,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-11-29,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-11-30,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-01,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-02,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-03,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-04,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-05,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-06,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-07,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-08,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-09,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-10,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-11,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-12,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-13,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-14,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-15,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-16,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-17,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-18,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-19,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-20,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-21,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-22,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-23,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-24,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-25,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-26,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-27,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-28,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-29,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-30,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-12-31,GB-TP-NB,menengah,0.0,0.04,-0.04,0.04
2025-11-25,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-11-26,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-11-27,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-11-28,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-11-29,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-11-30,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-12-01,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-02,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-12-03,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-04,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-12-05,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-06,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-12-07,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-08,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-12-09,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-10,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-12-11,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-12,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-12-13,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-14,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-12-15,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-16,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-12-17,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-18,GB-TC-30,rendah,0.0,0.01,-0.01,0.01
2025-12-19,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-20,GB-TC-30,rendah,0.0,0.0,-0.0,0.0
2025-12-21,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-22,GB-TC-30,rendah,0.0,0.0,-0.0,0.0
2025-12-23,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-24,GB-TC-30,rendah,0.0,0.0,-0.0,0.0
2025-12-25,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-26,GB-TC-30,rendah,0.0,0.0,-0.0,0.0
2025-12-27,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-28,GB-TC-30,rendah,0.0,0.0,-0.0,0.0
2025-12-29,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-12-30,GB-TC-30,rendah,0.0,0.0,-0.0,0.0
2025-12-31,GB-TC-30,rendah,0.0,0.0,0.0,0.0
2025-11-25,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-11-26,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-11-27,GB-TC-10,tinggi,0.0,0.05,-0.05,0.05
2025-11-28,GB-TC-10,tinggi,1.0,0.06,0.94,0.94
2025-11-29,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-11-30,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-01,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-02,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-03,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-04,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-05,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-06,GB-TC-10,tinggi,2.0,0.06,1.94,1.94
2025-12-07,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-08,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-09,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-10,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-11,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-12,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-13,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-14,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-15,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-16,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-17,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-18,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-19,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-20,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-21,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-22,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-23,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-24,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-25,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-26,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-27,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-28,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-29,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-30,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-12-31,GB-TC-10,tinggi,0.0,0.06,-0.06,0.06
2025-11-25,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-11-26,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-11-27,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-11-28,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-11-29,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-11-30,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-01,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-02,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-03,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-04,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-05,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-06,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-07,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-08,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-09,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-10,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-11,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-12,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-13,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-14,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-15,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-16,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-17,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-18,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-19,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-20,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-21,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-22,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-23,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-24,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-25,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-26,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-27,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-28,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-29,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-30,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-12-31,GB-TC-250,rendah,0.0,0.0,0.0,0.0
2025-11-25,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-11-26,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-11-27,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-11-28,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-11-29,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-11-30,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-01,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-02,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-03,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-04,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-05,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-06,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-07,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-08,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-09,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-10,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-11,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-12,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-13,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-14,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-15,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-16,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-17,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-18,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-19,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-20,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-21,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-22,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-23,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-24,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-25,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-26,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-27,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-28,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-29,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-30,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
2025-12-31,GB-TP-TV,menengah,0.0,0.01,-0.01,0.01
